"Record Number","Record Type","License Name","Address","Expiration Date","Status","Notes","Disciplinary Action",
"AU-G-C-000603","Class C Marihuana Grower - License","Alpha Grow","42469 Irwin DR, Harrison TWP MI 48045","11/10/2026","Active",,,
"AU-G-C-000624","Class C Marihuana Grower - License","OBJECTIV Growth Michigan LLC","775 E Washington AVE, Jackson MI 49203","09/23/2023","License Void",,,
"AU-G-C-000623","Class C Marihuana Grower - License","OBJECTIV Growth Michigan LLC","775 E Washington AVE, Jackson MI 49203","09/23/2023","License Void",,,
"AU-G-C-000622","Class C Marihuana Grower - License","OBJECTIV Growth Michigan LLC","775 E Washington AVE, Jackson MI 49203","09/23/2023","License Void",,,
"AU-G-C-000628","Class C Marihuana Grower - License","Green Mitten Harvest LLC","9384 N Saginaw RD, Mt. Morris MI 48458","09/23/2026","Active",,,
"AU-G-C-000590","Class C Marihuana Grower - License","Endo","329 Logan ST, Adrian MI 49221","11/03/2026","Active",,"Public Documents Available",
"AU-G-C-000613","Class C Marihuana Grower - License","Goldkine","14401 Frazho RD, Warren MI 48089","09/27/2026","Active",,"Public Documents Available",
"AU-G-C-000612","Class C Marihuana Grower - License","Goldkine","14401 Frazho RD, Warren MI 48089","09/27/2026","Active",,"Public Documents Available",
"AU-G-C-000602","Class C Marihuana Grower - License","2449 Two Mile LLC","2449 2 Mile RD, Bay City MI 48706","10/27/2026","Active",,,
"AU-G-C-000595","Class C Marihuana Grower - License","WPL Industries, LLC","1201 E Beecher ST, Adrian MI 49221","02/10/2026","Active",,,
"AU-G-C-000625","Class C Marihuana Grower - License","Emerald Mountain Labs, LLC","21445 Hoover RD Suite 316, Warren MI 48089","10/26/2026","Active",,"Public Documents Available",
"AU-G-C-000584","Class C Marihuana Grower - License","CLC 94, LLC","15403 Sharon RD Suite A,B,C, Chesaning MI 48616","10/22/2024","License Void",,"Public Documents Available",
"AU-G-C-000577","Class C Marihuana Grower - License","CLC 94, LLC","343 S Mulberry ST, Marshall MI 49068","10/22/2025","License Void",,,
"AU-G-C-000609","Class C Marihuana Grower - License","Pegasus Green LLC","4100 Ann Arbor RD, Jackson MI 49202","08/17/2026","Active",,,
"AU-G-C-000576","Class C Marihuana Grower - License","CLC 94, LLC","343 S Mulberry ST, Marshall MI 49068","10/22/2026","Active",,,
"AU-G-C-000585","Class C Marihuana Grower - License","CLC 94, LLC","15403 Sharon RD Suite A,B,C, Chesaning MI 48616","10/22/2024","License Void",,"Public Documents Available",
"AU-G-C-000626","Class C Marihuana Grower - License","Lemonati Family Farms","826 E Kalamazoo ST, Lansing MI 48912","10/22/2024","License Void",,"Public Documents Available",
"AU-G-C-000608","Class C Marihuana Grower - License","Holistic Industries","29600 Stephenson HWY Suite 3, Madison Heights MI 48071","11/22/2022","License Void",,,
"AU-G-C-000607","Class C Marihuana Grower - License","Holistic Industries","29600 Stephenson HWY Suite 3, Madison Heights MI 48071","11/22/2022","License Void",,,
"AU-G-C-000606","Class C Marihuana Grower - License","Holistic Industries","29600 Stephenson HWY Suite 3, Madison Heights MI 48071","11/22/2026","Active",,,
"AU-G-C-000604","Class C Marihuana Grower - License","Holistic Industries","29600 Stephenson HWY Suite 3, Madison Heights MI 48071","11/22/2026","Active",,"Public Documents Available",
"AU-G-C-000611","Class C Marihuana Grower - License","SUSCO, LLC","12504 Stephens RD, Warren MI 48089","10/21/2026","Active",,,
"AU-G-C-000568","Class C Marihuana Grower - License","Precision Capital, LLC","10040 N Dort HWY, Clio MI 48420","10/14/2026","Active",,,
"AU-G-C-000605","Class C Marihuana Grower - License","Pure, LLC","825 E Crosstown PKWY, Kalamazoo MI 49001","11/19/2026","Active",,,
"AU-G-C-000581","Class C Marihuana Grower - License","High-Minded Harvest","1370 E South ST, Owosso MI 48867","09/17/2026","Active",,,
"AU-G-C-000582","Class C Marihuana Grower - License","High-Minded Harvest","1370 E South ST, Owosso MI 48867","09/17/2026","Active",,,
"AU-G-C-000600","Class C Marihuana Grower - License","Zen Republic, LLC","1465 W Beecher ST, Adrian MI 49221","10/11/2026","Active",,,
"AU-G-C-000601","Class C Marihuana Grower - License","Zen Republic, LLC","1465 W Beecher ST, Adrian MI 49221","10/11/2026","Active",,,
"AU-G-C-000599","Class C Marihuana Grower - License","Zen Republic, LLC","1465 W Beecher ST, Adrian MI 49221","10/11/2026","Active",,,
"AU-G-C-000591","Class C Marihuana Grower - License","Uplyfted","21445 Hoover RD Suite 200, Warren MI 48089","10/07/2026","Active",,,
"AU-G-C-000592","Class C Marihuana Grower - License","Uplyfted","21445 Hoover RD Suite 200, Warren MI 48089","10/07/2026","Active",,,
"AU-G-C-000593","Class C Marihuana Grower - License","Uplyfted","21445 Hoover RD Suite 200, Warren MI 48089","10/07/2026","Active",,,
"AU-G-C-000610","Class C Marihuana Grower - License","Franklin Fields","3535 Capital City BLVD, Lansing MI 48906","11/30/2026","Active","Social Equity",,
"AU-G-C-000587","Class C Marihuana Grower - License","Michigan Aspire II, LLC","21535 Hoover RD, Warren MI 48089","10/05/2026","Active",,,
"AU-G-C-000588","Class C Marihuana Grower - License","Michigan Aspire II, LLC","21535 Hoover RD, Warren MI 48089","10/05/2026","Active",,,
"AU-G-C-000574","Class C Marihuana Grower - License","Ka Ulu Ana, LLC","244 S Court ST, Lapeer MI 48446","10/04/2025","License Void",,"Public Documents Available",
"AU-G-C-000573","Class C Marihuana Grower - License","Ka Ulu Ana, LLC","244 S Court ST, Lapeer MI 48446","10/04/2025","License Void",,"Public Documents Available",
"AU-G-C-000555","Class C Marihuana Grower - License","ProCanna Industries, LLC","1938 Sanford ST, Muskegon MI 49441","09/30/2024","License Void",,"Public Documents Available",
"AU-G-C-000556","Class C Marihuana Grower - License","ProCanna Industries, LLC","1938 Sanford ST, Muskegon MI 49441","09/30/2023","License Void",,,
"AU-G-C-000589","Class C Marihuana Grower - License","Healing Organic Garden, LLC","6683 Cannon Center DR, Rockford MI 49341","09/29/2026","Active",,,
"AU-G-C-000570","Class C Marihuana Grower - License","Goldkine","14401 Frazho RD, Warren MI 48089","09/27/2026","Active",,"Public Documents Available",
"AU-G-C-000571","Class C Marihuana Grower - License","Goldkine","14401 Frazho RD, Warren MI 48089","09/27/2026","Active",,"Public Documents Available",
"AU-G-C-000567","Class C Marihuana Grower - License","Objectiv Growth Michigan LLC","775 E Washington AVE, Jackson MI 49203","09/23/2023","License Void",,,
"AU-G-C-000575","Class C Marihuana Grower - License","Localgrove","41160 Executive DR, Harrison Township MI 48045","06/18/2026","Active",,,
"AU-G-C-000572","Class C Marihuana Grower - License","Classic Roots Farm","206 W Park DR, Kalkaska MI 49646","07/21/2026","Active",,,
"AU-G-C-000583","Class C Marihuana Grower - License","Golden Harvests LLC","333 Morton ST, Bay City MI 48706","08/10/2026","Active",,"Public Documents Available",
"AU-G-C-000552","Class C Marihuana Grower - License","Creekside Farms LLC","575 Hammontree DR, Morenci MI 49256","09/20/2026","Active",,,
"AU-G-C-000551","Class C Marihuana Grower - License","Verde Valley Cana","13159 Stephens, Warren MI 48089","09/17/2026","Active",,,
"AU-G-C-000580","Class C Marihuana Grower - License","Verde Valley Cana","13159 Stephens, Warren MI 48089","09/17/2024","License Void",,,
"AU-G-C-000579","Class C Marihuana Grower - License","Verde Valley Cana","13159 Stephens, Warren MI 48089","09/17/2024","License Void",,,
"AU-G-C-000578","Class C Marihuana Grower - License","Verde Valley Cana","13159 Stephens, Warren MI 48089","09/17/2024","License Void",,,
"AU-G-C-000505","Class C Marihuana Grower - License","American Fiber Company Michigan","37555 Peter's DR, Paw Paw MI 49079","08/12/2024","License Void",,"Public Documents Available",
"AU-G-C-000554","Class C Marihuana Grower - License","Premier Cannabis Farms","5103 Lansing RD, Charlotte MI 48813","09/10/2026","Active",,,
"AU-G-C-000541","Class C Marihuana Grower - License","Rize","1580 N Stephenson AVE, Iron Mountain MI 49801","09/25/2026","Active",,,
"AU-G-C-000558","Class C Marihuana Grower - License","Anthos","901 Wayne ST Suite 6, Niles MI 49120","09/03/2026","Active",,"Public Documents Available",
"AU-G-C-000557","Class C Marihuana Grower - License","AMEDMA","1250 Commerce DR, Farwell MI 48622","09/01/2025","License Void",,"Public Documents Available",
"AU-G-C-000546","Class C Marihuana Grower - License","Pinebrook Warren, LLC","521 E Mosel AVE Suite B, Kalamazoo MI 49004","05/05/2026","Active",,"Public Documents Available",
"AU-G-C-000543","Class C Marihuana Grower - License","Jayde Farms LLC","13250 White Creek AVE, CEDAR SPRINGS MI 49319","08/30/2024","License Void",,,
"AU-G-C-000527","Class C Marihuana Grower - License","Michigan Cultivation LLC","5700 Alabaster RD, Turner MI 48765","08/27/2024","License Void",,,
"AU-G-C-000526","Class C Marihuana Grower - License","Michigan Cultivation LLC","5700 Alabaster RD, Turner MI 48765","08/27/2024","License Void",,,
"AU-G-C-000487","Class C Marihuana Grower - License","Truu Cannabis","1322 Rensen ST, LANSING MI 48910","08/03/2026","Active",,,
"AU-G-C-000559","Class C Marihuana Grower - License","Tango Jack","40390 Production DR Suite A,B,C,D, Harrison Township MI 48045","08/25/2026","Active",,"Public Documents Available",
"AU-G-C-000518","Class C Marihuana Grower - License","Global Greens LLC","319 E Dresden ST, Kalkaska MI 49646","08/25/2022","License Void",,,
"AU-G-C-000498","Class C Marihuana Grower - License","Ascend Cannabis Group","735 E Hazel ST, Lansing MI 48912","11/27/2026","Active",,,
"AU-G-C-000524","Class C Marihuana Grower - License","High Peak Farms, LLC","11801 Smugglers Pass RD, Frederic MI 49733","08/17/2026","Active",,,
"AU-G-C-000473","Class C Marihuana Grower - License","RTMC Manufacturing LLC","41929 Irwin DR, Harrison Township MI 48045","08/18/2024","License Void",,,
"AU-G-C-000466","Class C Marihuana Grower - License","RTMC Manufacturing LLC","41929 Irwin DR, Harrison Township MI 48045","08/18/2024","License Void",,,
"AU-G-C-000504","Class C Marihuana Grower - License","K.I.L.O. Farms","5437 Roehrs RD, Beaverton MI 48612","08/18/2026","Active",,,
"AU-G-C-000531","Class C Marihuana Grower - License","Northern Grow, LLC","4410 Turtle RD, Turner MI 48765","08/18/2026","Active",,"Public Documents Available",
"AU-G-C-000532","Class C Marihuana Grower - License","Northern Grow LLC","4410 Turtle RD, Turner MI 48765","08/18/2024","License Void",,,
"AU-G-C-000481","Class C Marihuana Grower - License","Compassion Cultivation","4980 N Dickenson RD, Coleman MI 48618","08/18/2026","Active",,,
"AU-G-C-000508","Class C Marihuana Grower - License","Midori Farms, LLC","2532 Benzie HWY, Benzonia MI 49616","08/18/2023","License Void",,,
"AU-G-C-000506","Class C Marihuana Grower - License","Midori Farms, LLC","2532 Benzie HWY, Benzonia MI 49616","08/18/2023","License Void",,,
"AU-G-C-000544","Class C Marihuana Grower - License","Green Standard Cultivation, LLC","55880 72nd AVE, Lawrence MI 49064","09/25/2022","License Void",,,
"AU-G-C-000515","Class C Marihuana Grower - License","Hammon Tree Growers, LLC","515 Hammontree DR, Morenci MI 49256","12/28/2026","Active",,,
"AU-G-C-000540","Class C Marihuana Grower - License","Society C","4601 Liberty Drive S Suite 420, Lake Orion MI 48359","08/17/2026","Active",,"Public Documents Available",
"AU-G-C-000539","Class C Marihuana Grower - License","Society C","4601 Liberty Drive S Suite 420, Lake Orion MI 48359","08/17/2026","Active",,"Public Documents Available",
"AU-G-C-000525","Class C Marihuana Grower - License","High Peak Farms, LLC","11801 Smugglers Pass RD, Frederic MI 49733","08/17/2026","Active",,,
"AU-G-C-000538","Class C Marihuana Grower - License","Society C","4601 Liberty Drive S Suite 420, Lake Orion MI 48359","08/17/2026","Active",,"Public Documents Available",
"AU-G-C-000537","Class C Marihuana Grower - License","Society C","4601 Liberty Drive S Suite 420, Lake Orion MI 48359","08/17/2026","Active",,"Public Documents Available",
"AU-G-C-000536","Class C Marihuana Grower - License","Society C","4601 Liberty Drive S Suite 420, Lake Orion MI 48359","08/17/2026","Active",,"Public Documents Available",
"AU-G-C-000553","Class C Marihuana Grower - License","Pegasus Green LLC","4100 Ann Arbor RD, Jackson MI 49202","08/17/2026","Active",,,
"AU-G-C-000517","Class C Marihuana Grower - License","Global Greens LLC","319 E Dresden ST, Kalkaska MI 49646","08/16/2022","License Void",,,
"AU-G-C-000542","Class C Marihuana Grower - License","Fast Flower Farms","405 Morton ST, Bay City MI 48706","08/09/2023","License Void",,,
"AU-G-C-000503","Class C Marihuana Grower - License","Redbud Roots Lab II, LLC","835 Terre Coupe ST, Buchanan MI 49107","02/10/2026","Active",,,
"AU-G-C-000490","Class C Marihuana Grower - License","Vault MI, LLC","555 Industrial Drive, Clare MI 48617","08/09/2026","Active",,,
"AU-G-C-000523","Class C Marihuana Grower - License","Pleasantrees Cannabis Company","40800 Executive Drive, Harrison Township MI 48045","02/19/2026","Active",,,
"AU-G-C-000437","Class C Marihuana Grower - License","True North Collective MI","1795 S 200th AVE, Hesperia MI 49421","04/22/2026","Active",,"Public documents available",
"AU-G-C-000438","Class C Marihuana Grower - License","True North Collective MI","1795 S 200th AVE, Hesperia MI 49421","04/22/2026","Active",,"Public documents available",
"AU-G-C-000439","Class C Marihuana Grower - License","True North Collective MI","1795 S 200th AVE, Hesperia MI 49421","04/22/2026","Active",,"Public Documents Available",
"AU-G-C-000440","Class C Marihuana Grower - License","True North Collective MI","1795 S 200th AVE, Hesperia MI 49421","04/22/2025","License Void",,"Public documents available",
"AU-G-C-000474","Class C Marihuana Grower - License","Cure of the Earth LLC","130 Hastings CT, Bangor MI 49013","08/05/2026","Active",,,
"AU-G-C-000421","Class C Marihuana Grower - License","77 North Inc.","4404 N M-77 HWY, Germfask MI 49836","02/18/2025","License Void",,"Public Documents Available",
"AU-G-C-000519","Class C Marihuana Grower - License","Vendco Michigan Inc.","24649 Mound RD Suite 1, Warren MI 48091","05/21/2026","Active",,,
"AU-G-C-000522","Class C Marihuana Grower - License","Cheddar Bob's","1312 Lake ST, NILES MI 49120","07/29/2023","License Void",,"Public documents available",
"AU-G-C-000520","Class C Marihuana Grower - License","MJ Verdant","1823 Commerce ST, Muskegon MI 49441","07/27/2026","Active",,,
"AU-G-C-000494","Class C Marihuana Grower - License","Wise Guys Farms LLC","8747 E Pere Marquette RD, Clare MI 48617","07/29/2023","License Void",,,
"AU-G-C-000480","Class C Marihuana Grower - License","ADAMS FAMILY FARMS, LLC","8100 S Broadway, HASTINGS MI 49058","10/14/2026","Active",,"Public Documents Available",
"AU-G-C-000493","Class C Marihuana Grower - License","Wise Guys Farms LLC","8747 E Pere Marquette RD, Clare MI 48617","07/29/2023","License Void",,,
"AU-G-C-000516","Class C Marihuana Grower - License","MJ Verdant","1823 Commerce ST, Muskegon MI 49441","07/27/2026","Active",,,
"AU-G-C-000460","Class C Marihuana Grower - License","HICLOUD LLC","7655 E M-20, Hesperia MI 49421","07/19/2026","Active",,"Public documents available",
"AU-G-C-000521","Class C Marihuana Grower - License","Holy Smokz, LLC","13951 Ten Mile Suite C, Warren MI 48089","07/27/2026","Active",,,
"AU-G-C-000454","Class C Marihuana Grower - License","HICLOUD LLC","7655 E M-20, Hesperia MI 49421","07/19/2026","Active",,"Public Documents Available",
"AU-G-C-000453","Class C Marihuana Grower - License","HICLOUD LLC","7655 E M-20, Hesperia MI 49421","07/19/2026","Active",,"Public Documents Available",
"AU-G-C-000452","Class C Marihuana Grower - License","HICLOUD LLC","7655 E M-20, Hesperia MI 49421","07/19/2026","Active",,"Public Documents Available",
"AU-G-C-000451","Class C Marihuana Grower - License","HICLOUD LLC","7655 E M-20, Hesperia MI 49421","07/19/2026","Active",,"Public Documents Available",
"AU-G-C-000442","Class C Marihuana Grower - License","Strobel Farms","35731 38th AVE, Paw Paw MI 49079","07/26/2026","Active",,"Public Documents Available",
"AU-G-C-000496","Class C Marihuana Grower - License","Oceana Gardens","2514 S. 186TH AVE, Hesperia MI 49421","07/21/2023","License Void",,,
"AU-G-C-000495","Class C Marihuana Grower - License","Oceana Gardens","2514 S. 186TH AVE, Hesperia MI 49421","07/21/2023","License Void",,,
"AU-G-C-000443","Class C Marihuana Grower - License","Oceana Gardens","2514 S 186TH AVE, Hesperia MI 49421","07/21/2026","Active",,,
"AU-G-C-000488","Class C Marihuana Grower - License","Frankfort Green LLC","116 Enterprise DR, Reading MI 49274","07/22/2023","License Void",,,
