"Record Number","Record Type","Licensee Name","Address","Expiration Date","Status","Home Delivery","Disciplinary Action",
"GR-C-001473","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001462","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001463","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001464","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001465","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001466","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001467","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001456","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001457","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001458","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001459","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001460","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001461","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001510","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001511","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001512","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001513","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001514","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001515","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001504","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001505","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001506","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001507","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001508","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001509","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001498","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001499","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001501","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001500","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001502","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001503","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001492","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001493","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001494","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001495","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001496","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001497","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001486","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001487","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001488","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001489","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001490","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001491","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001668","Class C Grower – License","Alchemy Wellness, LLC","21319 Kelsey Lake ST, Cassopolis MI 49031","06/22/2026","Active",,,
"GR-C-001656","Class C Grower – License","Alchemy Wellness, LLC","21319 Kelsey Lake ST, Cassopolis MI 49031","06/22/2026","Active",,,
"GR-C-001658","Class C Grower – License","Alchemy Wellness, LLC","21319 Kelsey Lake ST, Cassopolis MI 49031","06/22/2026","Active",,,
"GR-C-001665","Class C Grower – License","Alchemy Wellness, LLC","21319 Kelsey Lake ST, Cassopolis MI 49031","06/22/2026","Active",,,
"GR-C-001664","Class C Grower – License","Alchemy Wellness, LLC","21319 Kelsey Lake ST, Cassopolis MI 49031","06/22/2026","Active",,,
"GR-C-001442","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001428","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001432","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001433","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001434","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001436","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001437","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001438","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001439","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001440","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001441","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001443","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001444","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001449","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001448","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001447","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001446","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001445","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001427","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001426","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001455","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001454","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001453","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001452","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001451","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001450","Class C Grower – License","Pink Dragon, LLC","16113 16 Mile RD, LeRoy MI 49655","07/12/2026","Active",,,
"GR-C-001652","Class C Grower – License","Alchemy Wellness, LLC","21319 Kelsey Lake ST, Cassopolis MI 49031","06/22/2026","Active",,,
"GR-C-001653","Class C Grower – License","Alchemy Wellness, LLC","21319 Kelsey Lake ST, Cassopolis MI 49031","06/22/2026","Active",,,
"GR-C-001406","Class C Grower – License","Grip Cannabis of Michigan","17853 Donnell Lake ST, Vandalia MI 49095","06/22/2026","Active",,"Public Documents Available",
"GR-C-001408","Class C Grower – License","Grip Cannabis of Michigan","17853 Donnell Lake ST, Vandalia MI 49095","06/22/2026","Active",,"Public Documents Available",
"GR-C-001413","Class C Grower – License","Grip Cannabis of Michigan","17853 Donnell Lake ST, Vandalia MI 49095","06/22/2026","Active",,"Public Documents Available",
"GR-C-001419","Class C Grower – License","Grip Cannabis of Michigan","17853 Donnell Lake ST, Vandalia MI 49095","06/22/2026","Active",,"Public Documents Available",
"GR-C-001412","Class C Grower – License","Grip Cannabis of Michigan","17853 Donnell Lake ST, Vandalia MI 49095","06/22/2026","Active",,"Public Documents Available",
"GR-C-001409","Class C Grower – License","Grip Cannabis of Michigan","17853 Donnell Lake ST, Vandalia MI 49095","06/22/2026","Active",,"Public Documents Available",
"GR-C-001405","Class C Grower – License","Grip Cannabis of Michigan","17853 Donnell Lake ST, Vandalia MI 49095","06/22/2026","Active",,"Public Documents Available",
"GR-C-001421","Class C Grower – License","Grip Cannabis of Michigan","17853 Donnell Lake ST, Vandalia MI 49095","06/22/2026","Active",,"Public Documents Available",
"GR-C-001420","Class C Grower – License","Grip Cannabis of Michigan","17853 Donnell Lake ST, Vandalia MI 49095","06/22/2026","Active",,"Public Documents Available",
"GR-C-001418","Class C Grower – License","Grip Cannabis of Michigan","17853 Donnell Lake ST, Vandalia MI 49095","06/22/2026","Active",,"Public Documents Available",
"GR-C-001417","Class C Grower – License","Grip Cannabis of Michigan","17853 Donnell Lake ST, Vandalia MI 49095","06/22/2026","Active",,"Public Documents Available",
"GR-C-001416","Class C Grower – License","Grip Cannabis of Michigan","17853 Donnell Lake ST, Vandalia MI 49095","06/22/2026","Active",,"Public Documents Available",
"GR-C-001415","Class C Grower – License","Grip Cannabis of Michigan","17853 Donnell Lake ST, Vandalia MI 49095","06/22/2026","Active",,"Public Documents Available",
"GR-C-001674","Class C Grower – License","Alchemy Wellness, LLC","21319 Kelsey Lake ST, Cassopolis MI 49031","06/22/2026","Active",,,
"GR-C-001673","Class C Grower – License","Alchemy Wellness, LLC","21319 Kelsey Lake ST, Cassopolis MI 49031","06/22/2026","Active",,,
"GR-C-001671","Class C Grower – License","Alchemy Wellness, LLC","21319 Kelsey Lake ST, Cassopolis MI 49031","06/22/2026","Active",,,
"GR-C-001666","Class C Grower – License","Alchemy Wellness, LLC","21319 Kelsey Lake ST, Cassopolis MI 49031","06/22/2026","Active",,,
"GR-C-001662","Class C Grower – License","Alchemy Wellness, LLC","21319 Kelsey Lake ST, Cassopolis MI 49031","06/22/2026","Active",,,
"GR-C-001660","Class C Grower – License","Alchemy Wellness, LLC","21319 Kelsey Lake ST, Cassopolis MI 49031","06/22/2026","Active",,,
"GR-C-001654","Class C Grower – License","Alchemy Wellness, LLC","21319 Kelsey Lake ST, Cassopolis MI 49031","06/22/2026","Active",,,
"GR-C-001650","Class C Grower – License","Alchemy Wellness, LLC","21319 Kelsey Lake ST, Cassopolis MI 49031","06/22/2026","Active",,,
"GR-C-001414","Class C Grower – License","Grip Cannabis of Michigan","17853 Donnell Lake ST, Vandalia MI 49095","06/22/2026","Active",,"Public Documents Available",
"GR-C-001411","Class C Grower – License","Grip Cannabis of Michigan","17853 Donnell Lake ST, Vandalia MI 49095","06/22/2026","Active",,"Public Documents Available",
"GR-C-001425","Class C Grower – License","Grip Cannabis of Michigan","17853 Donnell Lake ST, Vandalia MI 49095","06/22/2026","Active",,"Public Documents Available",
"GR-C-001424","Class C Grower – License","Grip Cannabis of Michigan","17853 Donnell Lake ST, Vandalia MI 49095","06/22/2026","Active",,"Public Documents Available",
"GR-C-001423","Class C Grower – License","Grip Cannabis of Michigan","17853 Donnell Lake ST, Vandalia MI 49095","06/22/2026","Active",,"Public Documents Available",
"GR-C-001422","Class C Grower – License","Grip Cannabis of Michigan","17853 Donnell Lake ST, Vandalia MI 49095","06/22/2026","Active",,"Public Documents Available",
"GR-C-001634","Class C Grower – License","Grip Cannabis of Michigan","17853 Donnell Lake ST, Vandalia MI 49095","06/22/2026","Active",,"Public Documents Available",
"GR-C-001648","Class C Grower – License","Alchemy Wellness, LLC","21319 Kelsey Lake ST, Cassopolis MI 49031","06/22/2026","Active",,,
"GR-C-001633","Class C Grower – License","Michigan Pure Pharms","9286 N Saginaw RD, Mount Morris MI 48458","06/29/2026","Active",,,
"GR-C-001647","Class C Grower – License","Alchemy Wellness, LLC","21319 Kelsey Lake ST, Cassopolis MI 49031","06/22/2026","Active",,,
"GR-C-001410","Class C Grower – License","Grip Cannabis of Michigan","17853 Donnell Lake ST, Vandalia MI 49095","06/22/2026","Active",,"Public Documents Available",
"GR-C-001670","Class C Grower – License","Alchemy Wellness, LLC","21319 Kelsey Lake ST, Cassopolis MI 49031","06/22/2026","Active",,,
"GR-C-001407","Class C Grower – License","Grip Cannabis of Michigan","17853 Donnell Lake ST, Vandalia MI 49095","06/22/2026","Active",,"Public Documents Available",
"GR-C-001645","Class C Grower – License","Wolverine Real Estate & Development, LLC","788 Hubbard RD, Battle Creek MI 49017","06/03/2025","Closed",,,
"GR-C-001644","Class C Grower – License","Wolverine Real Estate & Development, LLC","788 Hubbard RD, Battle Creek MI 49017","06/03/2025","Closed",,,
"GR-C-001643","Class C Grower – License","Wolverine Real Estate & Development, LLC","788 Hubbard RD, Battle Creek MI 49017","06/03/2025","Closed",,,
"GR-C-001642","Class C Grower – License","Wolverine Real Estate & Development, LLC","788 Hubbard RD, Battle Creek MI 49017","06/03/2025","Closed",,,
"GR-C-001390","Class C Grower – License","Pure Sun Grown, LLC","18850 Fox ST, Cassopolis MI 49031","06/14/2026","Active",,,
"GR-C-001391","Class C Grower – License","Pure Sun Grown, LLC","18850 Fox ST, Cassopolis MI 49031","06/14/2026","Active",,,
"GR-C-001393","Class C Grower – License","Pure Sun Grown LLC","18850 Fox ST, Cassopolis MI 49031","06/14/2026","Active",,,
"GR-C-001394","Class C Grower – License","Pure Sun Grown LLC","18850 Fox ST, Cassopolis MI 49031","06/14/2026","Active",,,
"GR-C-001395","Class C Grower – License","Pure Sun Grown LLC","18850 Fox ST, Cassopolis MI 49031","06/14/2026","Active",,,
"GR-C-001396","Class C Grower – License","Pure Sun Grown, LLC","18850 Fox ST, Cassopolis MI 49031","06/14/2026","Active",,,
"GR-C-001397","Class C Grower – License","Pure Sun Grown, LLC","18850 Fox ST, Cassopolis MI 49031","06/14/2026","Active",,,
"GR-C-001398","Class C Grower – License","Pure Sun Grown LLC","18850 Fox ST, Cassopolis MI 49031","06/14/2026","Active",,,
"GR-C-001399","Class C Grower – License","Pure Sun Grown LLC","18850 Fox ST, Cassopolis MI 49031","06/14/2026","Active",,,
"GR-C-001404","Class C Grower – License","Pure Sun Grown, LLC","18850 Fox ST, Cassopolis MI 49031","06/14/2026","Active",,,
"GR-C-001402","Class C Grower – License","Pure Sun Grown, LLC","18850 Fox ST, Cassopolis MI 49031","06/14/2026","Active",,,
"GR-C-001401","Class C Grower – License","Pure Sun Grown, LLC","18850 Fox ST, Cassopolis MI 49031","06/14/2026","Active",,,
"GR-C-001400","Class C Grower – License","Pure Sun Grown, LLC","18850 Fox ST, Cassopolis MI 49031","06/14/2026","Active",,,
"GR-C-001403","Class C Grower – License","Pure Sun Grown, LLC","18850 Fox ST, Cassopolis MI 49031","06/14/2026","Active",,,
"GR-C-001392","Class C Grower – License","Pure Sun Grown LLC","18850 Fox ST, Cassopolis MI 49031","06/14/2026","Active",,,
"GR-C-001639","Class C Grower – License","Hello Farms Licensing MI, LLC","580 Shenfield RD, Au Gres Township MI 48703","06/29/2026","Active",,,
"GR-C-001638","Class C Grower – License","Hello Farms Licensing MI, LLC","580 Shenfield RD, Au Gres Township MI 48703","06/29/2026","Active",,,
"GR-C-001637","Class C Grower – License","Hello Farms Licensing MI, LLC","580 Shenfield RD, Au Gres Township MI 48703","06/29/2026","Active",,,
