"Record Number","Record Type","License Name","Address","Expiration Date","Status","Notes","Disciplinary Action",
"AU-R-000537","Marihuana Retailer - License","Lume Cannabis Co.","E7981 M-28, Christmas MI 49862","02/24/2023","License Void",,,
"AU-R-000538","Marihuana Retailer - License","PUFF","2 Ajax DR, Madison Heights MI 48071","09/20/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000550","Marihuana Retailer - License","Planted Provisioning","9545 Main ST, Whitmore Lake MI 48189","09/20/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000544","Marihuana Retailer - License","Rair","2264 West Main ST, Lowell MI 49331","03/11/2024","License Void","Home Delivery - Approved","Public Documents Available",
"AU-R-000542","Marihuana Retailer - License","Puff Utica","44825 Van Dyke AVE, Utica MI 48317","09/14/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000522","Marihuana Retailer - License","77 North Inc.","4404 N M-77 HWY, Germfask MI 49836","02/18/2026","Active",,,
"AU-R-000508","Marihuana Retailer - License","Homegrown Cannabis Co.","117 E Main ST, Owosso MI 48867","09/13/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000507","Marihuana Retailer - License","The Dude Abides Marijuana Retailer","398 N Willowbrook RD Suite D, Coldwater MI 49036","02/18/2026","Active",,,
"AU-R-000503","Marihuana Retailer - License","Highway Dispo Cannabis","525 W Norton AVE, Muskegon Heights MI 49444","09/03/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000519","Marihuana Retailer - License","Mint Cannabis","365 N Willowbrook Suite A, Coldwater MI 49036","09/25/2026","Active",,"Public Documents Available",
"AU-R-000502","Marihuana Retailer - License","New Standard Ann Arbor","811 North Main ST, Ann Arbor MI 48104","08/31/2022","License Void","Home Delivery - Approved",,
"AU-R-000530","Marihuana Retailer - License","Meds Cafe","70 Arthur ST, Manistee MI 49660","12/27/2026","Active",,,
"AU-R-000534","Marihuana Retailer - License","Lume Cannabis Co.","1250 S Mitchell ST, Cadillac MI 49601","11/27/2026","Active","Home Delivery - Approved",,
"AU-R-000541","Marihuana Retailer - License","Lume Cannabis Co.","3446 State ST, Saginaw MI 48602","11/27/2026","Active","Home Delivery - Approved",,
"AU-R-000536","Marihuana Retailer - License","JARS Cannabis","3005 Packard ST, Ann Arbor MI 48108","08/26/2026","Active","Home Delivery - Approved",,
"AU-R-000514","Marihuana Retailer - License","NOBO","725 Main ST, Battle Creek MI 49014","02/11/2025","License Void",,"Public Documents Available",
"AU-R-000526","Marihuana Retailer - License","True Leaf","265 Crandall Parkway, Lawrence MI 49064","08/25/2026","Active",,"Public Documents Available",
"AU-R-000523","Marihuana Retailer - License","NOBO","107 Water ST Suite 207, Benton Harbor MI 49022","02/11/2026","Active",,"Public Documents Available",
"AU-R-000535","Marihuana Retailer - License","Olswell-Grand Rapids","1940 28th Street SE, Grand Rapids MI 49508","08/25/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000513","Marihuana Retailer - License","Dispo","115 Linden Street, Big Rapids MI 49307","08/10/2023","License Void",,,
"AU-R-000515","Marihuana Retailer - License","Star Budz","7035 State RD, Millington MI 48746","08/25/2023","License Void","Home Delivery - Approved",,
"AU-R-000512","Marihuana Retailer - License","Cannabis King","3309 Associates DR, Burton MI 48529","08/24/2026","Active",,"Public Documents Available",
"AU-R-000504","Marihuana Retailer - License","The Botanical Co","302 South Cedar ST, Kalkaska MI 49646","08/24/2024","License Void",,,
"AU-R-000529","Marihuana Retailer - License","Gage Cannabis Company","48 Main ST, Battle Creek MI 49014","06/02/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000496","Marihuana Retailer - License","Greentown USA","1965 Peck ST, Muskegon MI 49441","08/23/2022","License Void",,,
"AU-R-000487","Marihuana Retailer - License","The Outpost Marquette","3475 US 41 West, Marquette MI 49855","05/27/2026","Active","Home Delivery - Approved",,
"AU-R-000532","Marihuana Retailer - License","Diamond Cannabis Company","816 Washington AVE Suite 303, Bay City MI 48708","08/16/2023","License Void","Home Delivery - Approved","Public Documents Available",
"AU-R-000506","Marihuana Retailer - License","Pure Options - Lansing Frandor","125 N Clippert ST, Lansing MI 48912","08/11/2026","Active",,"Public Documents Available",
"AU-R-000486","Marihuana Retailer - License","Level Up Investments I, LLC","1840 Sixth ST Bldg A, Muskegon MI 49441","08/11/2026","Active",,"Public Documents Available",
"AU-R-000482","Marihuana Retailer - License","First Class Cannabis Co.","9017 S Sprinkle RD, Portage MI 49002","08/10/2025","License Void",,,
"AU-R-000521","Marihuana Retailer - License","7Engines","1101 E Front ST, Buchanan MI 49107","08/09/2026","Active",,"Public Documents Available",
"AU-R-000527","Marihuana Retailer - License","Pleasantrees Cannabis Company","2161 W Houghton Lake DR, Denton Township MI 48651","02/19/2026","Active",,,
"AU-R-000510","Marihuana Retailer - License","Symponia Farms Inc.","1140 Harmonia RD, Battle Creek MI 49037","04/13/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000500","Marihuana Retailer - License","Consume Cannabis Bay City","901 Cass AVE, Bay City MI 48708","08/06/2025","License Void",,,
"AU-R-000499","Marihuana Retailer - License","Gage Cannabis Company","6007 Ann Arbor RD, Jackson MI 49201","06/04/2023","License Void","Home Delivery - Approved","Public Documents Available",
"AU-R-000485","Marihuana Retailer - License","Consume Cannabis Ionia","406 S Steele ST, Ionia MI 48846","08/04/2026","Active",,"Public Documents Available",
"AU-R-000511","Marihuana Retailer - License","RKD Ventures, LLC","1234 N Center RD, Burton MI 48509","08/04/2026","License Void","Home Delivery - Approved","Public Documents Available",
"AU-R-000517","Marihuana Retailer - License","Herbana","2705 W Michigan AVE, Kalamazoo MI 49006","08/04/2026","Active",,,
"AU-R-000493","Marihuana Retailer - License","HG Lansing, LLC","5508 S. Cedar ST, Lansing MI 48911","02/25/2022","License Void",,,
"AU-R-000489","Marihuana Retailer - License","BREEZE Recreational","1770 E Columbia AVE Suite B, Battle Creek MI 49014","02/19/2024","License Void","Home Delivery - Approved",,
"AU-R-000488","Marihuana Retailer - License","JARS Cannabis","4326 W Pierson RD, Flint MI 48504","08/02/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000495","Marihuana Retailer - License","JARS Cannabis","1815 Alpine AVE NW, Grand Rapids MI 49504","08/07/2026","Active","Home Delivery - Approved","Public document available",
"AU-R-000478","Marihuana Retailer - License","Pincanna","1234 E Grand River AVE, East Lansing MI 48823","03/03/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000473","Marihuana Retailer - License","JARS Cannabis","450 S Main ST Suite 1, Ann Arbor MI 48104","07/29/2025","License Void","Home Delivery - Approved","Public Documents Available",
"AU-R-000497","Marihuana Retailer - License","Levels Cannabis","23968 Sherwood AVE, Center Line MI 48015","07/29/2025","License Void","Home Delivery - Approved","Public Documents Available",
"AU-R-000491","Marihuana Retailer - License","City Hall Provisioning Center","222 S Maple ST, Fennville MI 49408","07/29/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000475","Marihuana Retailer - License","Skymint","352 S Willowbrook RD Suite F, Coldwater MI 49036","11/27/2026","Active",,,
"AU-R-000492","Marihuana Retailer - License","Easton Craft","1110 W Lincoln AVE, Ionia MI 48846","04/22/2026","Active",,,
"AU-R-000509","Marihuana Retailer - License","Timber Cannabis Co.","133 Marshall ST, Allegan MI 49010","09/17/2026","Active","Home Delivery - Approved",,
"AU-R-000501","Marihuana Retailer - License","Lume Cannabis Co.","902 S Cedar ST, Kalkaska MI 49646","11/27/2026","Active",,,
"AU-R-000481","Marihuana Retailer - License","The Alluvion Cannabis Company","701 Maple ST, Big Rapids MI 49307","07/23/2023","License Void","Home Delivery - Approved",,
"AU-R-000483","Marihuana Retailer - License","Green Decatur, Inc.","100 E. Sherwood ST, Decatur MI 49045","07/20/2025","License Void",,"Public Documents Available",
"AU-R-000469","Marihuana Retailer - License","HICLOUD Cannabis Co","215 S Linn ST, Bay City MI 48706","07/19/2022","License Void",,,
"AU-R-000462","Marihuana Retailer - License","Primitiv","1286 S 11th ST, Niles MI 49120","07/15/2026","Active",,"Public Documents Available",
"AU-R-000490","Marihuana Retailer - License","Lume Cannabis Co.","119 S Stephenson AVE, Iron Mountain MI 49801","11/27/2026","Active",,,
"AU-R-000468","Marihuana Retailer - License","Xact Cannabis Co","414 N Main Street, Cheboygan MI 49721","07/09/2023","License Void","Home Delivery - Approved",,
"AU-R-000467","Marihuana Retailer - License","Skymint","300 Center AVE Suite 102, Bay City MI 48708","11/27/2022","License Void","Home Delivery - Approved",,
"AU-R-000464","Marihuana Retailer - License","Olswell-Kalkaska","102 Northland PLZ, Kalkaska MI 49646","07/09/2026","Active","Home Delivery - Approved",,
"AU-R-000470","Marihuana Retailer - License","Dunegrass Co.","100 Genesee ST, Marquette MI 49855","08/14/2025","License Void","Home Delivery - Approved",,
"AU-R-000477","Marihuana Retailer - License","High Profile Cannabis Shop","823 W Michigan AVE, Kalamazoo MI 49007","02/10/2026","Active",,,
"AU-R-000479","Marihuana Retailer - License","Planet 313, Turtle Pie Co., Flower Bowl River Rouge","10196 W Jefferson AVE, River Rouge MI 48218","07/06/2026","Active",,"Public Documents Available",
"AU-R-000480","Marihuana Retailer - License","Lume Cannabis Co.","351 S Willowbrook RD, Coldwater MI 49036","11/27/2026","Active","Home Delivery - Approved",,
"AU-R-000461","Marihuana Retailer - License","Great Lakes Natural Remedies","240 Arthur ST, Manistee MI 49660","02/12/2023","License Void",,,
"AU-R-000474","Marihuana Retailer - License","Nirvana Center Bay City","412 Washington AVE, Bay City MI 48708","06/24/2024","License Void",,"Public documents available",
"AU-R-000430","Marihuana Retailer - License","3Fifteen","120 N Main ST, Camden MI 49232","12/16/2025","Active",,"Public Documents Available",
"AU-R-000457","Marihuana Retailer - License","High Level Health","45 E Huron RD, Omer MI 48749","02/07/2026","Active",,"Public Documents Available",
"AU-R-000465","Marihuana Retailer - License","New Standard Saugatuck","6406 Blue Star HWY, Saugatuck MI 49453","01/08/2022","License Void","Home Delivery - Approved",,
"AU-R-000459","Marihuana Retailer - License","Sunset Coast Provisions","980 E State ST, Cassopolis MI 49031","06/18/2026","Active",,"Public Documents Available",
"AU-R-000440","Marihuana Retailer - License","Aficannado","2918 Blue Star HWY, Douglas MI 49406","06/16/2023","License Void",,"Public Documents Available",
"AU-R-000444","Marihuana Retailer - License","GOLDEN GREENS PROVISIONING CENTER OF SW MICHIGAN","270 Crandall PKWY, Lawrence MI 49064","06/14/2026","Active",,,
"AU-R-000471","Marihuana Retailer - License","Lucky Buds","102 S Main ST, Crystal MI 48818","06/11/2026","Active",,"Public Documents Available",
"AU-R-000447","Marihuana Retailer - License","North Coast Provisions","2972 W. 8th ST, Sault Ste Marie MI 49783","04/16/2023","License Void","Home Delivery - Approved",,
"AU-R-000463","Marihuana Retailer - License","Skymint","840 Clark ST, Big Rapids MI 49307","11/27/2023","License Void","Home Delivery - Approved",,
"AU-R-000443","Marihuana Retailer - License","The Fire Station Cannabis Co.","365 W US-2 HWY Suite 200, Harris MI 49845","12/17/2026","Active",,"Public Documents Available",
"AU-R-000452","Marihuana Retailer - License","Lucid- Emmet Township","1125 E. Michigan AVE Suite 9, Battle Creek MI 49014","06/07/2024","License Void",,"Public documents available",
"AU-R-000460","Marihuana Retailer - License","High in The Pines","57 W US 10, Baldwin MI 49304","06/03/2026","Active",,"Public Documents Available",
"AU-R-000454","Marihuana Retailer - License","The Fire Station Cannabis Co.","906 Razorback DR, Houghton MI 49931","12/17/2026","Active",,,
"AU-R-000466","Marihuana Retailer - License","Gage Cannabis Company","1551 Academy ST, Ferndale MI 48220","06/02/2026","License Void","Home Delivery - Approved","Public Documents Available",
"AU-R-000442","Marihuana Retailer - License","Rair","702 Perry AVE, Big Rapids MI 49307","03/11/2023","License Void","Home Delivery - Approved","Public Documents Available",
"AU-R-000436","Marihuana Retailer - License","The Outpost Crystal Falls","32 Superior AVE, Crystal Falls MI 49920","05/27/2026","Active",,"Public Documents Available",
"AU-R-000456","Marihuana Retailer - License","Lume Cannabis Co.","16 N Main St. NE, Cedar Springs MI 49319","11/27/2026","Active","Home Delivery - Approved",,
"AU-R-000445","Marihuana Retailer - License","Higher Love","220 E M-28, Munising MI 49862","02/01/2026","Active",,,
"AU-R-000421","Marihuana Retailer - License","Joyology of Centerline","26550 Liberal ST, Center Line MI 48015","05/20/2026","Active",,"Public Documents Available",
"AU-R-000433","Marihuana Retailer - License","Smilez of Quincy","104 W Chicago ST, Quincy MI 49082","08/14/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000453","Marihuana Retailer - License","Lume Cannabis Co.","910 Razorback DR, Houghton MI 49931","11/27/2026","Active",,,
"AU-R-000418","Marihuana Retailer - License","Constantine Wellness Center","140 S Washington ST, Constantine MI 49042","05/19/2023","License Void",,,
"AU-R-000446","Marihuana Retailer - License","KAI - Adrian","1579 W. Maumee ST, Adrian MI 49221","05/18/2024","License Void",,,
"AU-R-000455","Marihuana Retailer - License","Fresh Water Cannabis Co.","8330 M37, Baldwin MI 49304","03/15/2023","License Void","Home Delivery - Approved",,
"AU-R-000448","Marihuana Retailer - License","Breaking Bud","449 Capital Ave NE, Battle Creek MI 49017","05/18/2024","License Void",,"Public Documents Available",
"AU-R-000427","Marihuana Retailer - License","Liberty Cannabis","29600 Stephenson HWY Suite 1, Madison Heights MI 48071","11/22/2026","Active",,"Public Documents Available",
"AU-R-000416","Marihuana Retailer - License","Great Lakes Provision Center","809 Maple ST, Big Rapids MI 49307","05/17/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000425","Marihuana Retailer - License","Canna Klub","2165 Ryno RD, Luzerne MI 48636","05/13/2026","Active","Home Delivery - Approved",,
"AU-R-000438","Marihuana Retailer - License","The WellFlower","50 Arthur ST, Manistee MI 49660","02/22/2024","License Void",,,
"AU-R-000434","Marihuana Retailer - License","Cloud Cannabis Utica","44115 Van Dyke AVE, Utica MI 48317","05/05/2024","License Void","Home Delivery - Approved",,
"AU-R-000412","Marihuana Retailer - License","Houghton Lake Provisioning Center","1952 W Houghton Lake DR Suite A, Prudenville MI 48651","05/05/2025","License Void",,,
"AU-R-000415","Marihuana Retailer - License","The Tree House Provision Center","894 E. Chicago ST, Coldwater MI 49036","11/10/2026","Active",,,
"AU-R-000432","Marihuana Retailer - License","Pinnacle Emporium","413 E Main ST, Edmore MI 48829","12/23/2025","Active","Home Delivery - Approved",,
"AU-R-000435","Marihuana Retailer - License","Hayat Provisioning Center Hazel Park LLC","634 W 9 Mile RD, Hazel Park MI 48030","05/04/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000417","Marihuana Retailer - License","Sticky - Battle Creek","625 North AVE, Battle Creek MI 49017","06/25/2025","License Void",,,
"AU-R-000420","Marihuana Retailer - License","VIBE THE ULTIMATE CANNABIS EXPERIENCE","29385 Cherry Hill RD, Inkster MI 48141","04/28/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000422","Marihuana Retailer - License","Dunegrass Co.","115 N. Mitchell ST Suite B, Cadillac MI 49601","08/14/2026","Active","Home Delivery - Approved",,
